"id","dosen_id","hari","sesi_ujian_id","ruangan_id","keterangan","created_at","updated_at"
"557","24","Jumat","9",NULL,"Mengajar Proyek Aplikasi Lanjut di G7.03","2026-04-29 20:22:15","2026-04-29 20:22:15"
"558","25","Senin","1",NULL,"Mengajar Hukum Bisnis dan Regulasi di G7.10","2026-04-29 20:26:43","2026-04-29 20:26:43"
"559","25","Senin","2",NULL,"Mengajar Hukum Bisnis dan Regulasi di G7.10","2026-04-29 20:26:43","2026-04-29 20:26:43"
"560","25","Senin","3",NULL,"Mengajar Hukum Bisnis dan Regulasi di G7.10","2026-04-29 20:26:43","2026-04-29 20:26:43"
"561","25","Senin","4",NULL,"Mengajar Hukum Bisnis dan Regulasi di G7.10","2026-04-29 20:26:43","2026-04-29 20:26:43"
"562","25","Senin","6",NULL,"Mengajar Hukum Bisnis dan Regulasi di G7.10","2026-04-29 20:27:13","2026-04-29 20:27:13"
"563","25","Senin","7",NULL,"Mengajar Hukum Bisnis dan Regulasi di G7.10","2026-04-29 20:27:13","2026-04-29 20:27:13"
"564","25","Selasa","1",NULL,"Mengajar Pemasaran media sosial di G7.07","2026-04-29 20:28:16","2026-04-29 20:28:16"
"565","25","Selasa","2",NULL,"Mengajar Pemasaran media sosial di G7.07","2026-04-29 20:28:16","2026-04-29 20:28:16"
"566","25","Selasa","3",NULL,"Mengajar Pemasaran media sosial di G7.07","2026-04-29 20:28:16","2026-04-29 20:28:16"
"567","25","Selasa","4",NULL,"Mengajar Pemasaran media sosial di G7.07","2026-04-29 20:28:16","2026-04-29 20:28:16"
"568","25","Rabu","1",NULL,"Mengajar Teknik pengambilan keputusan di G7.10","2026-04-29 20:28:43","2026-04-29 20:28:43"
"569","25","Rabu","2",NULL,"Mengajar Teknik pengambilan keputusan di G7.10","2026-04-29 20:28:43","2026-04-29 20:28:43"
"570","25","Rabu","3",NULL,"Mengajar Teknik pengambilan keputusan di G7.10","2026-04-29 20:28:43","2026-04-29 20:28:43"
"571","25","Rabu","4",NULL,"Mengajar Teknik pengambilan keputusan di G7.10","2026-04-29 20:28:43","2026-04-29 20:28:43"
"572","25","Kamis","6",NULL,"Mengajar Manajemen risiko di G7.10","2026-04-29 20:29:19","2026-04-29 20:29:19"
"573","25","Kamis","7",NULL,"Mengajar Manajemen risiko di G7.10","2026-04-29 20:29:19","2026-04-29 20:29:19"
"574","25","Kamis","8",NULL,"Mengajar Manajemen risiko di G7.10","2026-04-29 20:29:19","2026-04-29 20:29:19"
"575","25","Kamis","9",NULL,"Mengajar Manajemen risiko di G7.10","2026-04-29 20:29:19","2026-04-29 20:29:19"
"576","26","Senin","1","5","Mengajar Visi Komputer","2026-04-29 20:30:15","2026-04-29 20:30:15"
"577","26","Senin","2","5","Mengajar Visi Komputer","2026-04-29 20:30:15","2026-04-29 20:30:15"
"578","26","Senin","3","5","Mengajar Visi Komputer","2026-04-29 20:30:15","2026-04-29 20:30:15"
"579","26","Senin","4","5","Mengajar Visi Komputer","2026-04-29 20:30:15","2026-04-29 20:30:15"
"580","26","Senin","5","5","Mengajar Visi Komputer","2026-04-29 20:30:15","2026-04-29 20:30:15"
"581","26","Senin","6",NULL,"Mengajar Keselamatan dan Kesehatan Kerja di G7.08","2026-04-29 20:30:40","2026-04-29 20:30:40"
"582","26","Senin","7",NULL,"Mengajar Keselamatan dan Kesehatan Kerja di G7.08","2026-04-29 20:30:40","2026-04-29 20:30:40"
"583","26","Senin","8",NULL,"Mengajar Keselamatan dan Kesehatan Kerja di G7.08","2026-04-29 20:30:40","2026-04-29 20:30:40"
"584","26","Senin","9",NULL,"Mengajar Keselamatan dan Kesehatan Kerja di G7.08","2026-04-29 20:30:40","2026-04-29 20:30:40"
"585","26","Senin","10",NULL,"Mengajar Keselamatan dan Kesehatan Kerja di G7.08","2026-04-29 20:30:40","2026-04-29 20:30:40"
"586","26","Selasa","1",NULL,"Mengajar Keselamatan dan Kesehatan Kerja di G7.04","2026-04-29 20:31:15","2026-04-29 20:31:15"
"587","26","Selasa","2",NULL,"Mengajar Keselamatan dan Kesehatan Kerja di G7.04","2026-04-29 20:31:15","2026-04-29 20:31:15"
"588","26","Selasa","6",NULL,"Mengajar Keselamatan dan Kesehatan Kerja di G7.08","2026-04-29 20:31:55","2026-04-29 20:31:55"
"589","26","Selasa","7",NULL,"Mengajar Keselamatan dan Kesehatan Kerja di G7.08","2026-04-29 20:31:55","2026-04-29 20:31:55"
"590","26","Selasa","8",NULL,"Mengajar Keselamatan dan Kesehatan Kerja di G7.08","2026-04-29 20:31:55","2026-04-29 20:31:55"
"591","26","Selasa","9",NULL,"Mengajar Keselamatan dan Kesehatan Kerja di G7.08","2026-04-29 20:31:55","2026-04-29 20:31:55"
"592","26","Rabu","3",NULL,"Mengajar Statistika di G7.03","2026-04-29 20:32:32","2026-04-29 20:32:32"
"593","26","Rabu","4",NULL,"Mengajar Statistika di G7.03","2026-04-29 20:32:32","2026-04-29 20:32:32"
"594","26","Rabu","6",NULL,"Mengajar Statistika G7.08","2026-04-29 20:33:08","2026-04-29 20:33:08"
"595","26","Rabu","7",NULL,"Mengajar Statistika G7.08","2026-04-29 20:33:08","2026-04-29 20:33:08"
"596","26","Rabu","8",NULL,"Mengajar Statistika G7.08","2026-04-29 20:33:08","2026-04-29 20:33:08"
"597","26","Rabu","9",NULL,"Mengajar Statistika G7.08","2026-04-29 20:33:08","2026-04-29 20:33:08"
"603","27","Selasa","6","8","Mengajar Algoritma dan Pemrograman","2026-04-29 20:36:59","2026-04-29 20:36:59"
"604","27","Selasa","7","8","Mengajar Algoritma dan Pemrograman","2026-04-29 20:36:59","2026-04-29 20:36:59"
"605","27","Selasa","8","8","Mengajar Algoritma dan Pemrograman","2026-04-29 20:36:59","2026-04-29 20:36:59"
"606","27","Selasa","9","8","Mengajar Algoritma dan Pemrograman","2026-04-29 20:36:59","2026-04-29 20:36:59"
"607","27","Selasa","10","8","Mengajar Algoritma dan Pemrograman","2026-04-29 20:36:59","2026-04-29 20:36:59"
"608","27","Rabu","1","8","Mengajar Algoritma dan Pemrograman","2026-04-29 20:38:41","2026-04-29 20:38:41"
"609","27","Rabu","2","8","Mengajar Algoritma dan Pemrograman","2026-04-29 20:38:41","2026-04-29 20:38:41"
"610","27","Rabu","3","8","Mengajar Algoritma dan Pemrograman","2026-04-29 20:38:41","2026-04-29 20:38:41"
"611","27","Rabu","4","8","Mengajar Algoritma dan Pemrograman","2026-04-29 20:38:41","2026-04-29 20:38:41"
"612","27","Rabu","5","8","Mengajar Algoritma dan Pemrograman","2026-04-29 20:38:41","2026-04-29 20:38:41"
"613","27","Rabu","6","8","Mengajar Algoritma dan Pemrograman","2026-04-29 20:38:41","2026-04-29 20:38:41"
"614","27","Rabu","7","8","Mengajar Algoritma dan Pemrograman","2026-04-29 20:38:41","2026-04-29 20:38:41"
"615","27","Rabu","8","8","Mengajar Algoritma dan Pemrograman","2026-04-29 20:38:41","2026-04-29 20:38:41"
"616","27","Rabu","9","8","Mengajar Algoritma dan Pemrograman","2026-04-29 20:38:41","2026-04-29 20:38:41"
"617","27","Rabu","10","8","Mengajar Algoritma dan Pemrograman","2026-04-29 20:38:41","2026-04-29 20:38:41"
"618","28","Senin","1",NULL,"Mengajar Pemrograman Web Lanjut di G7.06","2026-04-29 20:39:59","2026-04-29 20:39:59"
"619","28","Senin","2",NULL,"Mengajar Pemrograman Web Lanjut di G7.06","2026-04-29 20:39:59","2026-04-29 20:39:59"
"620","28","Senin","3",NULL,"Mengajar Pemrograman Web Lanjut di G7.06","2026-04-29 20:39:59","2026-04-29 20:39:59"
"621","28","Senin","4",NULL,"Mengajar Pemrograman Web Lanjut di G7.06","2026-04-29 20:39:59","2026-04-29 20:39:59"
"622","28","Senin","5",NULL,"Mengajar Pemrograman Web Lanjut di G7.06","2026-04-29 20:39:59","2026-04-29 20:39:59"
"623","28","Senin","6",NULL,"Mengajar Pemrograman Web Lanjut di G7.06","2026-04-29 20:39:59","2026-04-29 20:39:59"
"624","28","Senin","7",NULL,"Mengajar Pemrograman Web Lanjut di G7.06","2026-04-29 20:39:59","2026-04-29 20:39:59"
"625","28","Senin","8",NULL,"Mengajar Pemrograman Web Lanjut di G7.06","2026-04-29 20:39:59","2026-04-29 20:39:59"
"626","28","Senin","9",NULL,"Mengajar Pemrograman Web Lanjut di G7.06","2026-04-29 20:39:59","2026-04-29 20:39:59"
"627","28","Senin","10",NULL,"Mengajar Pemrograman Web Lanjut di G7.06","2026-04-29 20:39:59","2026-04-29 20:39:59"
"628","28","Selasa","1",NULL,"Mengajar Ide Kreatif & Kewirausahaan di G7.06","2026-04-29 20:40:39","2026-04-29 20:40:39"
"629","28","Selasa","2",NULL,"Mengajar Ide Kreatif & Kewirausahaan di G7.06","2026-04-29 20:40:39","2026-04-29 20:40:39"
"630","28","Selasa","3",NULL,"Mengajar Ide Kreatif & Kewirausahaan di G7.06","2026-04-29 20:40:39","2026-04-29 20:40:39"
"631","28","Selasa","4",NULL,"Mengajar Ide Kreatif & Kewirausahaan di G7.06","2026-04-29 20:40:39","2026-04-29 20:40:39"
"632","28","Selasa","6",NULL,"Mengajar Praktikum Pemrograman Web Lanjut di G7.06","2026-04-29 20:41:27","2026-04-29 20:41:27"
"633","28","Selasa","7",NULL,"Mengajar Praktikum Pemrograman Web Lanjut di G7.06","2026-04-29 20:41:27","2026-04-29 20:41:27"
"634","28","Selasa","8",NULL,"Mengajar Praktikum Pemrograman Web Lanjut di G7.06","2026-04-29 20:41:27","2026-04-29 20:41:27"
"635","28","Selasa","9",NULL,"Mengajar Praktikum Pemrograman Web Lanjut di G7.06","2026-04-29 20:41:27","2026-04-29 20:41:27"
"636","28","Selasa","10",NULL,"Mengajar Praktikum Pemrograman Web Lanjut di G7.06","2026-04-29 20:41:27","2026-04-29 20:41:27"
"637","28","Rabu","1","5","Mengajar Algoritma dan Pemrograman","2026-04-29 20:42:04","2026-04-29 20:42:04"
"638","28","Rabu","2","5","Mengajar Algoritma dan Pemrograman","2026-04-29 20:42:04","2026-04-29 20:42:04"
"639","28","Rabu","3","5","Mengajar Algoritma dan Pemrograman","2026-04-29 20:42:04","2026-04-29 20:42:04"
"640","28","Rabu","4","5","Mengajar Algoritma dan Pemrograman","2026-04-29 20:42:04","2026-04-29 20:42:04"
"641","28","Rabu","5","5","Mengajar Algoritma dan Pemrograman","2026-04-29 20:42:04","2026-04-29 20:42:04"
"642","29","Senin","6","7","Mengajar Jaringan Komputer Lanjut","2026-04-29 20:43:15","2026-04-29 20:43:15"
"643","29","Senin","7","7","Mengajar Jaringan Komputer Lanjut","2026-04-29 20:43:15","2026-04-29 20:43:15"
"644","29","Senin","8","7","Mengajar Jaringan Komputer Lanjut","2026-04-29 20:43:15","2026-04-29 20:43:15"
"645","29","Senin","9","7","Mengajar Jaringan Komputer Lanjut","2026-04-29 20:43:15","2026-04-29 20:43:15"
"646","29","Senin","10","7","Mengajar Jaringan Komputer Lanjut","2026-04-29 20:43:15","2026-04-29 20:43:15"
"647","29","Selasa","6","7","Mengajar Jaringan Komputer Lanjut","2026-04-29 20:43:46","2026-04-29 20:43:46"
"648","29","Selasa","7","7","Mengajar Jaringan Komputer Lanjut","2026-04-29 20:43:46","2026-04-29 20:43:46"
"649","29","Selasa","8","7","Mengajar Jaringan Komputer Lanjut","2026-04-29 20:43:46","2026-04-29 20:43:46"
"650","29","Selasa","9","7","Mengajar Jaringan Komputer Lanjut","2026-04-29 20:43:46","2026-04-29 20:43:46"
"651","29","Selasa","10","7","Mengajar Jaringan Komputer Lanjut","2026-04-29 20:43:46","2026-04-29 20:43:46"
"652","29","Rabu","1","9","Mengajar Pengantar Teknologi Informasi","2026-04-29 20:45:17","2026-04-29 20:45:17"
"653","29","Rabu","2","9","Mengajar Pengantar Teknologi Informasi","2026-04-29 20:45:17","2026-04-29 20:45:17"
"654","29","Rabu","3","9","Mengajar Pengantar Teknologi Informasi","2026-04-29 20:45:17","2026-04-29 20:45:17"
"655","29","Rabu","4","9","Mengajar Pengantar Teknologi Informasi","2026-04-29 20:45:17","2026-04-29 20:45:17"
"656","29","Rabu","5","9","Mengajar Pengantar Teknologi Informasi","2026-04-29 20:45:17","2026-04-29 20:45:17"
"657","29","Rabu","6","9","Mengajar Pengantar Teknologi Informasi","2026-04-29 20:45:17","2026-04-29 20:45:17"
"658","29","Rabu","7","9","Mengajar Pengantar Teknologi Informasi","2026-04-29 20:45:17","2026-04-29 20:45:17"
"659","29","Rabu","8","9","Mengajar Pengantar Teknologi Informasi","2026-04-29 20:45:17","2026-04-29 20:45:17"
"660","29","Rabu","9","9","Mengajar Pengantar Teknologi Informasi","2026-04-29 20:45:17","2026-04-29 20:45:17"
"661","29","Rabu","10","9","Mengajar Pengantar Teknologi Informasi","2026-04-29 20:45:17","2026-04-29 20:45:17"
"662","29","Kamis","1","7","Mengajar Matematika Dasar","2026-04-29 20:45:57","2026-04-29 20:45:57"
"663","29","Kamis","2","7","Mengajar Matematika Dasar","2026-04-29 20:45:57","2026-04-29 20:45:57"
"664","29","Kamis","3","7","Mengajar Matematika Dasar","2026-04-29 20:45:57","2026-04-29 20:45:57"
"665","29","Kamis","4","7","Mengajar Matematika Dasar","2026-04-29 20:45:57","2026-04-29 20:45:57"
"666","30","Selasa","1",NULL,"Mengajar Perilaku konsumen di G7.10","2026-04-29 20:47:13","2026-04-29 20:47:13"
"667","30","Selasa","2",NULL,"Mengajar Perilaku konsumen di G7.10","2026-04-29 20:47:13","2026-04-29 20:47:13"
"668","30","Selasa","3",NULL,"Mengajar Perilaku konsumen di G7.10","2026-04-29 20:47:13","2026-04-29 20:47:13"
"669","30","Selasa","4",NULL,"Mengajar Perilaku konsumen di G7.10","2026-04-29 20:47:13","2026-04-29 20:47:13"
"670","30","Rabu","1",NULL,"Mengajar Internet Marketing di G7.07","2026-04-29 20:48:21","2026-04-29 20:48:21"
"671","30","Rabu","2",NULL,"Mengajar Internet Marketing di G7.07","2026-04-29 20:48:21","2026-04-29 20:48:21"
"672","30","Rabu","3",NULL,"Mengajar Internet Marketing di G7.07","2026-04-29 20:48:21","2026-04-29 20:48:21"
"673","30","Rabu","4",NULL,"Mengajar Internet Marketing di G7.07","2026-04-29 20:48:21","2026-04-29 20:48:21"
"674","30","Rabu","5",NULL,"Mengajar Internet Marketing di G7.07","2026-04-29 20:48:21","2026-04-29 20:48:21"
"675","30","Rabu","6",NULL,"Mengajar Internet Marketing di G7.07","2026-04-29 20:48:21","2026-04-29 20:48:21"
"676","30","Rabu","7",NULL,"Mengajar Internet Marketing di G7.07","2026-04-29 20:48:21","2026-04-29 20:48:21"
"677","30","Rabu","8",NULL,"Mengajar Internet Marketing di G7.07","2026-04-29 20:48:21","2026-04-29 20:48:21"
"678","30","Rabu","9",NULL,"Mengajar Internet Marketing di G7.07","2026-04-29 20:48:21","2026-04-29 20:48:21"
"679","30","Rabu","10",NULL,"Mengajar Internet Marketing di G7.07","2026-04-29 20:48:21","2026-04-29 20:48:21"
"680","30","Kamis","6",NULL,"Mengajar pengantar ilmu manajemen di G7.09","2026-04-29 20:48:54","2026-04-29 20:48:54"
"681","30","Kamis","7",NULL,"Mengajar pengantar ilmu manajemen di G7.09","2026-04-29 20:48:54","2026-04-29 20:48:54"
"682","30","Jumat","3",NULL,"Mengajar Pengantar Bisnis Digital G7.08","2026-04-29 20:49:28","2026-04-29 20:49:28"
"683","30","Jumat","4",NULL,"Mengajar Pengantar Bisnis Digital G7.08","2026-04-29 20:49:28","2026-04-29 20:49:28"
"684","30","Jumat","6",NULL,"Mengajar Pengantar Bisnis Digital G7.08","2026-04-29 20:49:53","2026-04-29 20:49:53"
"685","30","Jumat","7",NULL,"Mengajar Pengantar Bisnis Digital G7.08","2026-04-29 20:49:53","2026-04-29 20:49:53"
"686","30","Jumat","8",NULL,"Mengajar Pengantar Bisnis Digital G7.08","2026-04-29 20:49:53","2026-04-29 20:49:53"
"687","30","Jumat","9",NULL,"Mengajar Pengantar Bisnis Digital G7.08","2026-04-29 20:49:53","2026-04-29 20:49:53"
"688","31","Senin","1",NULL,"Mengajar Matematika Teknik di G6.03","2026-04-29 20:54:11","2026-04-29 20:54:11"
"689","31","Senin","2",NULL,"Mengajar Matematika Teknik di G6.03","2026-04-29 20:54:11","2026-04-29 20:54:11"
"690","31","Senin","3",NULL,"Mengajar Matematika Teknik di G6.03","2026-04-29 20:54:11","2026-04-29 20:54:11"
"691","31","Senin","4",NULL,"Mengajar Matematika Teknik di G6.03","2026-04-29 20:54:11","2026-04-29 20:54:11"
"692","31","Rabu","1",NULL,"Mengajar Matematika Teknik di G6.03","2026-04-29 20:57:18","2026-04-29 20:57:18"
"693","31","Rabu","2",NULL,"Mengajar Matematika Teknik di G6.03","2026-04-29 20:57:18","2026-04-29 20:57:18"
"694","31","Rabu","4",NULL,"Mengajar Statistika dan Probabilitas di G6.03","2026-04-29 20:57:53","2026-04-29 20:57:53"
"695","31","Rabu","5",NULL,"Mengajar Statistika dan Probabilitas di G6.03","2026-04-29 20:57:53","2026-04-29 20:57:53"
"696","31","Kamis","1",NULL,"Mengajar Statistika dan Probabilitas di G6.02","2026-04-29 20:58:22","2026-04-29 20:58:22"
"697","31","Kamis","2",NULL,"Mengajar Statistika dan Probabilitas di G6.02","2026-04-29 20:58:22","2026-04-29 20:58:22"
"698","31","Jumat","1",NULL,"Mengajar Matematika Teknik di G6.03","2026-04-29 20:58:51","2026-04-29 20:58:51"
"699","31","Jumat","2",NULL,"Mengajar Matematika Teknik di G6.03","2026-04-29 20:58:51","2026-04-29 20:58:51"
"700","31","Jumat","3",NULL,"Mengajar Matematika Teknik di G6.03","2026-04-29 20:58:51","2026-04-29 20:58:51"
"701","31","Jumat","4",NULL,"Mengajar Matematika Teknik di G6.03","2026-04-29 20:58:51","2026-04-29 20:58:51"
